Wall time,Step,Value
1636803690.8549325,704731,10220.400390625
1636803691.3255951,705150,10226.474609375
1636803693.1937459,706835,10184.193359375
1636803693.6596096,707258,10179.2607421875
1636803694.6020863,708098,10183.275390625
1636803695.0767562,708521,10170.7109375
1636803695.540285,708942,10172.1064453125
1636803696.002473,709363,10182.3662109375
1636803697.435935,710624,10143.458984375
1636803697.8888104,711044,10149.2373046875
1636803698.3659282,711464,10148.6787109375
1636803700.2019947,713144,10262.51953125
1636803701.137935,713980,10266.7587890625
1636803701.589531,714398,10258.7041015625
1636803702.036701,714820,10272.4287109375
1636803702.952122,715662,10290.744140625
1636803703.8839934,716499,10298.2861328125
1636803704.8509817,717339,10329.9482421875
1636803706.2789586,718598,10368.5673828125
1636803706.741581,719018,10362.6806640625
1636803707.6623213,719860,10356.06640625
1636803708.1174784,720279,10351.8720703125
1636803708.6095462,720698,10358.5859375
1636803709.0793915,721120,10356.408203125
1636803710.0085464,721965,10348.1103515625
1636803710.963853,722804,10331.5947265625
1636803711.4843407,723225,10313.2802734375
1636803712.8817163,724493,10291.203125
1636803713.3666878,724914,10285.5869140625
1636803714.3227272,725757,10266.4443359375
1636803714.7650828,726180,10253.6279296875
1636803716.1806505,727449,10239.3359375
1636803716.6499066,727866,10208.8525390625
1636803717.1053164,728285,10184.1298828125
1636803717.5687199,728708,10173.1591796875
1636803718.9998,729971,10161.279296875
1636803720.8567216,731647,10171.376953125
1636803721.7759705,732486,10184.3193359375
1636803722.2459934,732904,10190.3134765625
1636803722.7136583,733323,10192.1669921875
1636803724.1259444,734579,10185.380859375
1636803724.5835025,734997,10173.419921875
1636803725.5287476,735838,10163.84375
1636803727.3976803,737523,10181.93359375
1636803727.8717122,737943,10182.7080078125
1636803728.3354833,738364,10196.3701171875
1636803728.8018146,738787,10205.1904296875
1636803729.711345,739627,10232.97265625
1636803731.5517297,741311,10280.25
1636803732.0193589,741730,10285.7939453125
1636803732.9301062,742572,10281.564453125
1636803733.402524,742991,10274.6162109375
